,index,Date,Open,High,Low,Close,Volume
44669,1485553,2022-04-04 13:03:00,4564.37,4564.55,4564.09,4564.15,0
44670,1485554,2022-04-04 13:04:00,4564.13,4564.92,4564.13,4564.78,0
44671,1485555,2022-04-04 13:05:00,4564.82,4564.82,4564.33,4564.69,0
44672,1485556,2022-04-04 13:06:00,4564.7,4565.15,4564.41,4564.41,0
44673,1485557,2022-04-04 13:07:00,4564.38,4564.52,4564.11,4564.24,0
44674,1485558,2022-04-04 13:08:00,4564.27,4564.53,4563.81,4564.28,0
44675,1485559,2022-04-04 13:09:00,4564.34,4565.82,4564.34,4565.68,0
44676,1485560,2022-04-04 13:10:00,4565.67,4565.67,4564.94,4565.23,0
44677,1485561,2022-04-04 13:11:00,4565.23,4565.24,4564.68,4565.16,0
44678,1485562,2022-04-04 13:12:00,4565.15,4565.32,4564.53,4565.16,0
44679,1485563,2022-04-04 13:13:00,4565.21,4565.32,4564.79,4564.79,0
44680,1485564,2022-04-04 13:14:00,4564.76,4565.54,4564.54,4565.47,0
44681,1485565,2022-04-04 13:15:00,4565.44,4565.44,4564.72,4564.75,0
44682,1485566,2022-04-04 13:16:00,4564.77,4565.28,4564.62,4564.72,0
44683,1485567,2022-04-04 13:17:00,4564.7,4565.71,4564.67,4565.6,0
44684,1485568,2022-04-04 13:18:00,4565.68,4566.93,4565.68,4566.87,0
44685,1485569,2022-04-04 13:19:00,4566.87,4567.77,4566.58,4567.49,0
44686,1485570,2022-04-04 13:20:00,4567.47,4568.15,4567.15,4567.86,0
44687,1485571,2022-04-04 13:21:00,4567.84,4568.07,4566.67,4566.67,0
44688,1485572,2022-04-04 13:22:00,4566.65,4567.29,4566.65,4567.0,0
44689,1485573,2022-04-04 13:23:00,4567.05,4567.54,4567.05,4567.36,0
44690,1485574,2022-04-04 13:24:00,4567.4,4567.73,4567.14,4567.64,0
44691,1485575,2022-04-04 13:25:00,4567.67,4567.78,4567.24,4567.67,0
44692,1485576,2022-04-04 13:26:00,4567.68,4568.04,4567.55,4567.68,0
44693,1485577,2022-04-04 13:27:00,4567.61,4568.21,4567.53,4567.84,0
44694,1485578,2022-04-04 13:28:00,4567.81,4568.61,4567.81,4568.29,0
44695,1485579,2022-04-04 13:29:00,4568.43,4568.97,4568.06,4568.52,0
44696,1485580,2022-04-04 13:30:00,4568.5,4568.8,4568.43,4568.77,0
44697,1485581,2022-04-04 13:31:00,4568.77,4569.45,4568.38,4569.14,0
44698,1485582,2022-04-04 13:32:00,4569.1,4569.41,4568.81,4569.31,0
44699,1485583,2022-04-04 13:33:00,4569.29,4570.13,4569.29,4570.08,0
44700,1485584,2022-04-04 13:34:00,4570.06,4570.21,4569.38,4569.38,0
44701,1485585,2022-04-04 13:35:00,4569.34,4569.84,4569.33,4569.69,0
44702,1485586,2022-04-04 13:36:00,4569.7,4569.82,4569.39,4569.42,0
44703,1485587,2022-04-04 13:37:00,4569.34,4569.34,4567.95,4568.37,0
44704,1485588,2022-04-04 13:38:00,4568.36,4568.46,4568.05,4568.31,0
44705,1485589,2022-04-04 13:39:00,4568.3,4568.54,4567.68,4567.73,0
44706,1485590,2022-04-04 13:40:00,4567.67,4568.06,4567.67,4567.72,0
44707,1485591,2022-04-04 13:41:00,4567.79,4567.79,4567.35,4567.58,0
44708,1485592,2022-04-04 13:42:00,4567.58,4567.87,4567.27,4567.42,0
44709,1485593,2022-04-04 13:43:00,4567.44,4568.09,4567.4,4567.51,0
44710,1485594,2022-04-04 13:44:00,4567.52,4569.51,4567.52,4569.51,0
44711,1485595,2022-04-04 13:45:00,4569.65,4569.9,4569.04,4569.27,0
44712,1485596,2022-04-04 13:46:00,4569.22,4569.56,4569.07,4569.18,0
44713,1485597,2022-04-04 13:47:00,4569.17,4569.24,4568.8,4569.09,0
44714,1485598,2022-04-04 13:48:00,4569.04,4569.16,4568.86,4569.1,0
44715,1485599,2022-04-04 13:49:00,4569.11,4569.69,4569.08,4569.09,0
44716,1485600,2022-04-04 13:50:00,4569.13,4569.84,4569.03,4569.84,0
44717,1485601,2022-04-04 13:51:00,4569.86,4570.82,4569.86,4570.6,0
44718,1485602,2022-04-04 13:52:00,4570.58,4570.64,4569.78,4569.97,0
44719,1485603,2022-04-04 13:53:00,4569.98,4570.45,4569.98,4570.13,0
44720,1485604,2022-04-04 13:54:00,4570.16,4570.37,4570.08,4570.26,0
44721,1485605,2022-04-04 13:55:00,4570.26,4570.87,4570.15,4570.87,0
44722,1485606,2022-04-04 13:56:00,4570.84,4571.04,4570.64,4571.03,0
44723,1485607,2022-04-04 13:57:00,4571.03,4571.85,4571.03,4571.78,0
44724,1485608,2022-04-04 13:58:00,4571.79,4572.7,4571.79,4572.7,0
44725,1485609,2022-04-04 13:59:00,4572.74,4573.63,4572.74,4573.26,0
44726,1485610,2022-04-04 14:00:00,4573.21,4573.21,4572.16,4572.39,0
44727,1485611,2022-04-04 14:01:00,4572.4,4573.0,4572.26,4572.69,0
44728,1485612,2022-04-04 14:02:00,4572.65,4572.65,4571.15,4571.71,0
44729,1485613,2022-04-04 14:03:00,4571.88,4572.49,4571.76,4572.25,0
44730,1485614,2022-04-04 14:04:00,4572.35,4573.55,4572.35,4573.53,0
44731,1485615,2022-04-04 14:05:00,4573.47,4573.79,4572.49,4572.49,0
44732,1485616,2022-04-04 14:06:00,4572.48,4572.48,4570.44,4570.5,0
44733,1485617,2022-04-04 14:07:00,4570.51,4570.51,4567.87,4568.5,0
44734,1485618,2022-04-04 14:08:00,4568.41,4568.61,4568.16,4568.3,0
44735,1485619,2022-04-04 14:09:00,4568.34,4568.81,4567.26,4567.26,0
44736,1485620,2022-04-04 14:10:00,4567.36,4567.36,4566.56,4567.07,0
44737,1485621,2022-04-04 14:11:00,4567.18,4568.54,4567.18,4568.06,0
44738,1485622,2022-04-04 14:12:00,4568.06,4569.11,4568.03,4568.88,0
44739,1485623,2022-04-04 14:13:00,4568.89,4568.94,4567.82,4568.28,0
44740,1485624,2022-04-04 14:14:00,4568.25,4568.38,4567.93,4568.26,0
44741,1485625,2022-04-04 14:15:00,4568.23,4568.73,4567.56,4568.73,0
44742,1485626,2022-04-04 14:16:00,4568.6,4569.19,4568.56,4569.08,0
44743,1485627,2022-04-04 14:17:00,4568.98,4570.11,4568.98,4570.11,0
44744,1485628,2022-04-04 14:18:00,4570.13,4571.25,4570.06,4571.13,0
44745,1485629,2022-04-04 14:19:00,4571.08,4571.39,4571.02,4571.37,0
44746,1485630,2022-04-04 14:20:00,4571.4,4571.76,4570.85,4571.68,0
44747,1485631,2022-04-04 14:21:00,4571.74,4571.74,4570.65,4571.11,0
44748,1485632,2022-04-04 14:22:00,4571.09,4571.28,4570.85,4570.87,0
44749,1485633,2022-04-04 14:23:00,4570.85,4571.24,4570.83,4571.24,0
44750,1485634,2022-04-04 14:24:00,4571.23,4572.06,4571.22,4572.06,0
44751,1485635,2022-04-04 14:25:00,4572.07,4572.31,4571.94,4572.14,0
44752,1485636,2022-04-04 14:26:00,4572.1,4573.2,4572.1,4572.96,0
44753,1485637,2022-04-04 14:27:00,4573.0,4574.67,4573.0,4574.33,0
44754,1485638,2022-04-04 14:28:00,4574.36,4574.48,4573.92,4574.12,0
44755,1485639,2022-04-04 14:29:00,4574.15,4574.99,4574.15,4574.76,0
44756,1485640,2022-04-04 14:30:00,4574.78,4575.29,4574.05,4574.13,0
44757,1485641,2022-04-04 14:31:00,4574.16,4574.16,4573.08,4573.4,0
44758,1485642,2022-04-04 14:32:00,4573.41,4574.69,4573.36,4574.63,0
44759,1485643,2022-04-04 14:33:00,4574.6,4575.57,4574.48,4575.36,0
44760,1485644,2022-04-04 14:34:00,4575.39,4576.09,4575.38,4576.07,0
44761,1485645,2022-04-04 14:35:00,4576.09,4576.31,4575.87,4576.26,0
44762,1485646,2022-04-04 14:36:00,4576.24,4576.41,4575.56,4576.22,0
44763,1485647,2022-04-04 14:37:00,4576.17,4576.22,4575.6,4575.97,0
44764,1485648,2022-04-04 14:38:00,4575.98,4576.26,4575.74,4576.11,0
44765,1485649,2022-04-04 14:39:00,4576.06,4576.06,4575.68,4576.01,0
44766,1485650,2022-04-04 14:40:00,4576.02,4576.16,4575.41,4575.61,0
44767,1485651,2022-04-04 14:41:00,4575.61,4575.66,4575.22,4575.26,0
44768,1485652,2022-04-04 14:42:00,4575.25,4575.57,4575.08,4575.5,0
44769,1485653,2022-04-04 14:43:00,4575.48,4575.94,4575.26,4575.88,0
44770,1485654,2022-04-04 14:44:00,4575.87,4575.9,4575.38,4575.7,0
44771,1485655,2022-04-04 14:45:00,4575.77,4577.09,4575.74,4577.09,0
44772,1485656,2022-04-04 14:46:00,4577.06,4577.17,4576.58,4576.97,0
44773,1485657,2022-04-04 14:47:00,4577.13,4578.29,4577.13,4578.15,0
44774,1485658,2022-04-04 14:48:00,4578.13,4578.31,4577.96,4578.31,0
44775,1485659,2022-04-04 14:49:00,4578.36,4578.41,4576.39,4576.39,0
44776,1485660,2022-04-04 14:50:00,4576.33,4577.01,4576.32,4576.56,0
44777,1485661,2022-04-04 14:51:00,4576.57,4576.57,4575.38,4575.47,0
44778,1485662,2022-04-04 14:52:00,4575.45,4575.66,4575.24,4575.66,0
44779,1485663,2022-04-04 14:53:00,4575.7,4576.69,4575.57,4576.69,0
44780,1485664,2022-04-04 14:54:00,4576.7,4577.91,4576.7,4577.91,0
44781,1485665,2022-04-04 14:55:00,4578.08,4578.39,4577.82,4577.82,0
44782,1485666,2022-04-04 14:56:00,4577.75,4577.75,4576.76,4577.13,0
44783,1485667,2022-04-04 14:57:00,4576.99,4577.54,4576.9,4577.54,0
44784,1485668,2022-04-04 14:58:00,4577.52,4578.16,4577.52,4577.99,0
44785,1485669,2022-04-04 14:59:00,4578.0,4578.09,4576.69,4576.73,0
44786,1485670,2022-04-04 15:00:00,4576.83,4577.02,4576.33,4576.91,0
44787,1485671,2022-04-04 15:01:00,4576.92,4577.29,4576.55,4577.2,0
44788,1485672,2022-04-04 15:02:00,4577.16,4577.19,4575.96,4575.96,0
44789,1485673,2022-04-04 15:03:00,4575.99,4576.0,4574.78,4575.48,0
44790,1485674,2022-04-04 15:04:00,4575.6,4577.27,4575.6,4577.01,0
44791,1485675,2022-04-04 15:05:00,4577.02,4577.83,4576.7,4577.06,0
44792,1485676,2022-04-04 15:06:00,4577.08,4578.49,4577.04,4578.49,0
44793,1485677,2022-04-04 15:07:00,4578.53,4579.09,4577.95,4577.99,0
44794,1485678,2022-04-04 15:08:00,4578.1,4578.29,4577.62,4578.05,0
44795,1485679,2022-04-04 15:09:00,4578.07,4578.07,4577.39,4578.0,0
44796,1485680,2022-04-04 15:10:00,4578.01,4579.23,4578.01,4578.16,0
44797,1485681,2022-04-04 15:11:00,4578.19,4578.29,4577.06,4577.07,0
44798,1485682,2022-04-04 15:12:00,4577.08,4577.1,4575.86,4576.1,0
44799,1485683,2022-04-04 15:13:00,4576.09,4576.62,4575.73,4575.73,0
44800,1485684,2022-04-04 15:14:00,4575.75,4577.95,4575.67,4577.74,0
44801,1485685,2022-04-04 15:15:00,4577.81,4578.19,4577.23,4578.19,0
44802,1485686,2022-04-04 15:16:00,4577.93,4578.16,4577.52,4577.81,0
44803,1485687,2022-04-04 15:17:00,4577.83,4577.93,4576.73,4576.73,0
44804,1485688,2022-04-04 15:18:00,4576.79,4577.08,4576.08,4576.12,0
44805,1485689,2022-04-04 15:19:00,4576.08,4576.76,4576.04,4576.43,0
44806,1485690,2022-04-04 15:20:00,4576.56,4579.0,4576.56,4578.85,0
44807,1485691,2022-04-04 15:21:00,4578.92,4579.01,4577.99,4578.64,0
44808,1485692,2022-04-04 15:22:00,4578.72,4579.59,4578.72,4578.91,0
44809,1485693,2022-04-04 15:23:00,4578.85,4579.68,4578.8,4579.08,0
44810,1485694,2022-04-04 15:24:00,4579.07,4579.29,4578.53,4579.29,0
44811,1485695,2022-04-04 15:25:00,4579.33,4579.73,4578.97,4579.46,0
44812,1485696,2022-04-04 15:26:00,4579.48,4579.77,4578.74,4578.82,0
44813,1485697,2022-04-04 15:27:00,4578.81,4578.88,4577.62,4578.09,0
44814,1485698,2022-04-04 15:28:00,4578.05,4578.05,4576.87,4577.31,0
44815,1485699,2022-04-04 15:29:00,4577.29,4577.7,4577.12,4577.23,0
44816,1485700,2022-04-04 15:30:00,4577.2,4577.38,4576.38,4576.93,0
44817,1485701,2022-04-04 15:31:00,4576.95,4578.66,4576.72,4577.51,0
44818,1485702,2022-04-04 15:32:00,4577.44,4577.47,4576.46,4577.19,0
44819,1485703,2022-04-04 15:33:00,4577.18,4578.81,4577.16,4578.73,0
44820,1485704,2022-04-04 15:34:00,4578.75,4579.04,4577.84,4577.99,0
44821,1485705,2022-04-04 15:35:00,4577.96,4578.13,4577.42,4577.89,0
44822,1485706,2022-04-04 15:36:00,4577.9,4579.63,4577.9,4579.41,0
44823,1485707,2022-04-04 15:37:00,4579.46,4579.5,4578.61,4579.11,0
44824,1485708,2022-04-04 15:38:00,4579.15,4579.36,4577.88,4578.46,0
44825,1485709,2022-04-04 15:39:00,4578.43,4578.89,4578.28,4578.76,0
44826,1485710,2022-04-04 15:40:00,4578.81,4579.72,4578.42,4579.72,0
44827,1485711,2022-04-04 15:41:00,4579.75,4580.12,4578.38,4578.54,0
44828,1485712,2022-04-04 15:42:00,4578.26,4578.26,4576.01,4576.01,0
44829,1485713,2022-04-04 15:43:00,4575.99,4576.34,4575.3,4575.61,0
44830,1485714,2022-04-04 15:44:00,4575.79,4575.84,4575.06,4575.21,0
44831,1485715,2022-04-04 15:45:00,4575.14,4575.72,4573.88,4575.72,0
44832,1485716,2022-04-04 15:46:00,4575.71,4578.15,4575.71,4577.14,0
44833,1485717,2022-04-04 15:47:00,4577.13,4579.04,4577.13,4578.74,0
44834,1485718,2022-04-04 15:48:00,4578.58,4580.18,4578.58,4579.27,0
44835,1485719,2022-04-04 15:49:00,4579.3,4579.37,4576.94,4577.4,0
44836,1485720,2022-04-04 15:50:00,4577.58,4581.08,4577.58,4581.08,0
44837,1485721,2022-04-04 15:51:00,4581.21,4583.14,4581.21,4582.56,0
44838,1485722,2022-04-04 15:52:00,4582.55,4583.5,4582.03,4582.03,0
44839,1485723,2022-04-04 15:53:00,4581.96,4581.96,4579.71,4580.41,0
44840,1485724,2022-04-04 15:54:00,4580.3,4582.52,4579.63,4581.14,0
44841,1485725,2022-04-04 15:55:00,4581.16,4581.16,4577.41,4578.41,0
44842,1485726,2022-04-04 15:56:00,4578.46,4579.3,4578.04,4578.51,0
44843,1485727,2022-04-04 15:57:00,4578.44,4578.66,4577.64,4577.75,0
44844,1485728,2022-04-04 15:58:00,4577.32,4579.84,4575.99,4579.84,0
44845,1485729,2022-04-04 15:59:00,4579.9,4583.41,4579.9,4582.84,0
44846,1485730,2022-04-04 16:00:00,4583.04,4583.04,4582.62,4582.62,0
44847,1485731,2022-04-04 16:01:00,4582.62,4582.62,4582.62,4582.62,0
44848,1485732,2022-04-04 16:02:00,4582.62,4582.64,4582.62,4582.64,0
44849,1485733,2022-04-04 16:03:00,4582.63,4582.66,4582.63,4582.64,0
44850,1485734,2022-04-04 16:04:00,4582.64,4582.64,4582.63,4582.64,0
44851,1485735,2022-04-04 16:05:00,4582.64,4582.64,4582.64,4582.64,0
44852,1485736,2022-04-05 09:30:00,4572.45,4573.37,4567.56,4571.61,0
44853,1485737,2022-04-05 09:31:00,4571.68,4575.91,4571.68,4575.66,0
44854,1485738,2022-04-05 09:32:00,4575.86,4578.57,4575.86,4577.49,0
